FastText_News,Label
"['suprem', 'court', 'grant', 'note', 'civil', 'right', 'lawyer', 'prashantbhushan', 'protect', 'arrest', 'fir', 'regist', 'gujarat', 'connect', 'tweet', 'retelecast', 'epic', 'ramayana', 'mahabharata', 'amid', 'covid', 'lockdown']",1
"['anoth', 'covid', 'case', 'yearold', 'man', 'recent', 'return', 'neighbour', 'westbeng', 'friday', 'detect', 'balasor', 'district', 'take', 'odisha', 'talli']",1
"['data', 'click', 'link', 'track', 'total', 'number', 'confirm', 'covid', 'case', 'relat', 'death', 'test', 'rate', 'across', 'state', 'ut']",1
"['health', 'ministri', 'list', 'covid', 'zone', 'week', 'may', 'lockdown', 'due', 'end', 'redzon', 'district', 'orangezon', 'district', 'greenzon', 'district', 'bshajan', 'list', 'zone']",1
"['two', 'tamil', 'nadu', 'returne', 'bolangir', 'district', 'two', 'west', 'bengal', 'link', 'jajpur', 'district', 'found', 'posit', 'covid', 'take', 'odisha', 'total', 'friday', 'west', 'bengal', 'returne', 'found', 'posit', 'balasor', 'district', 'earlier', 'day', 'report', 'yugayatri']",1
"['socal', 'covid', 'toe', 'emerg', 'yet', 'anoth', 'possibl', 'sign', 'new', 'coronaviru', 'even', 'though', 'us', 'offici', 'yet', 'list', 'among', 'symptom', 'expert', 'say', 'may', 'reflect', 'healthi', 'immun', 'respons', 'viru']",1
"['dc', 'maryland', 'virginia', 'pass', 'covid', 'death', 'disclos', 'infect', 'one', 'day']",1
"['perspect', 'defens', 'product', 'act', 'alon', 'cureal', 'covid', 'suppli', 'issu']",1
"['covid', 'relief', 'effort', 'soross', 'foundat', 'critic', 'employe']",1
"['today', 'suppos', 'wed', 'day', 'covid', 'interven', 'jon', 'kelli', 'toast', 'cancel', 'wed']",1
"['cdc', 'partner', 'work', 'togeth', 'coordin', 'genom', 'sequenc', 'viru', 'caus', 'covid', 'help', 'expert', 'monitor', 'chang', 'viru', 'support', 'contact', 'trace', 'advanc', 'covid', 'research', 'aid', 'diagnost', 'therapeut', 'see', 'pictwittercomvvfszkjn']",1
"['ireland', 'extend', 'covid', 'lockdown', 'may', 'phase', 'exit']",1
"['covid', 'throw', 'europ', 'tourism', 'industri', 'chao']",1
"['parent', 'grandpar', 'boxer', 'singer', 'care', 'home', 'resid', 'die', 'covid']",1
"['san', 'francisco', 'recruit', 'armi', 'librarian', 'social', 'worker', 'investig', 'track', 'covid']",1
"['malaysia', 'cite', 'covid', 'round', 'hundr', 'migrant']",1
"['covid', 'outbreak', 'irish', 'meat', 'plant', 'rais', 'fear', 'worker', 'safeti']",1
"['tripura', 'chief', 'minist', 'biplab', 'deb', 'one', 'messag', 'give', 'return', 'home', 'state', 'covid', 'lockdown', 'eagendacmspeci', 'lockdownindia']",1
"['punjab', 'cm', 'captain', 'amarind', 'singh', 'accus', 'maharashtra', 'govern', 'mislead', 'covid', 'result', 'pilgrim', 'visit', 'nand', 'gurudwara', 'eagendacmspeci', 'coronavirusoutbreak']",1
"['shiv', 'sena', 'express', 'deep', 'concern', 'longterm', 'econom', 'repercuss', 'covid', 'crisi', 'lockdown', 'coronaviruscrisi']",1
"['two', 'covid', 'patient', 'succumb', 'infect', 'indor', 'madhyapradesh', 'coronavirusoutbreak']",1
"['banerje', 'sharp', 'comment', 'came', 'governor', 'shot', 'two', 'letter', 'chief', 'minist', 'last', 'week', 'amid', 'clash', 'raj', 'bhavan', 'nabanna', 'wake', 'state', 'respons', 'covid', 'outbreak', 'coronavirusoutbreak']",1
"['number', 'activ', 'covid', 'case', 'stood', 'peopl', 'recov', 'one', 'patient', 'migrat', 'ministri', 'said', 'coronavirusoutbreak']",1
"['liquor', 'shop', 'allow', 'covid', 'contain', 'zone', 'lockdownindia']",1
"['three', 'death', 'report', 'nation', 'capit', 'number', 'fatal', 'due', 'covid', 'stand', 'delhi', 'govern', 'said', 'coronavirusoutbreak']",1
"['case', 'covid', 'report', 'build', 'situat', 'theke', 'wali', 'gali', 'april', 'offici', 'said', 'coronavirusoutbreak']",1
"['delhi', 'cm', 'arvind', 'kejriw', 'saturday', 'differ', 'bjp', 'counterpart', 'state', 'alleg', 'link', 'covid', 'spike', 'delhi', 'tablighi', 'jamaat', 'event', 'held', 'march', 'coronavirusoutbreak', 'eagendacmspeci']",1
"['eagendacmspeci', 'goa', 'record', 'posit', 'covid', 'case', 'sinc', 'april']",1
"['travel', 'alon', 'popular', 'trend', 'covid', 'lockdown', 'liftedw', 'open', 'access', 'india', 'today', 'digit', 'magazin', 'devic', 'absolut', 'free', 'access', 'free', 'copi', 'click', 'coronainsight', 'indiatodaymagazin', 'promo', 'pictwittercomzmsxy']",1
"['pakistan', 'record', 'highest', 'singleday', 'spike', 'covid', 'infect', 'coronavirusoutbreak', 'live', 'updat', 'pictwittercomjxnfssbf']",1
"['delhi', 'new', 'covid', 'case', 'today', 'total', 'reach', 'coronavirusoutbreak', 'live', 'updat', 'pictwittercomillyyqpg']",1
"['covid', 'case', 'found', 'gautam', 'budh', 'nagar', 'coronairusoutbreak', 'uttarpradesh', 'live', 'updat', 'pictwittercomdqfbcsrf']",1
"['number', 'covid', 'posit', 'case', 'rise', 'daybyday', 'administr', 'summer', 'capit', 'jammu', 'kashmir', 'announc', 'mandatori', 'wear', 'face', 'mask', 'public', 'place', 'watch', 'shujauh', 'reporterdiari', 'coronaviru', 'pictwittercomklfejeoh']",1
"['kerala', 'battl', 'covid', 'liquor', 'shop', 'wont', 'open', 'state', 'mall', 'beauti', 'parlour', 'also', 'remain', 'shut', 'itsgopikrishnan', 'share', 'detail', 'itvideo', 'pictwittercomuiwhrwpqck']",1
"['watch', 'extrem', 'happi', 'visual', 'yearold', 'woman', 'return', 'home', 'recov', 'covid', 'indiafightscorona', 'itvideo', 'sahiljoshii', 'pictwittercomkdmyrark']",1
"['uk', 'conting', 'plan', 'johnson', 'death', 'battl', 'covid', 'sun', 'report', 'pictwittercomfwlxoy']",1
"['beaumont', 'reelect', 'world', 'rugbi', 'chairman', 'call', 'uniti', 'amid', 'covid', 'crisi', 'pictwittercomughnpcdghi']",1
"['uk', 'covid', 'death', 'toll', 'rise', 'shadow', 'itali', 'pictwittercomqrcusgky']",1
"['england', 'covid', 'hospit', 'death', 'toll', 'rise', 'pictwittercomiobyhktla']",1
"['uk', 'hospit', 'trial', 'blood', 'plasma', 'treatment', 'covid', 'pictwittercomzokonolg']",1
"['us', 'court', 'dismiss', 'new', 'york', 'nurs', 'plea', 'covid', 'protect', 'pictwittercomwurzsowixp']",1
"['covid', 'shine', 'light', 'inequ', 'britain', 'elit', 'eton', 'colleg', 'say', 'pictwittercomrytfedg']",1
"['live', 'updat', 'india', 'record', 'death', 'new', 'case', 'covid', 'past', 'hour']",1
"['perspect', 'grandfath', 'die', 'covid', 'empathi', 'everyon', 'may', 'prevent', 'death', 'pandem']",1
"['uk', 'lockdown', 'must', 'lift', 'covid', 'transmiss', 'understood', 'say', 'scientist']",1
"['spain', 'itali', 'eas', 'covid', 'lockdown', 'russia', 'hit', 'daili', 'high']",1
"['pharma', 'giant', 'roch', 'get', 'us', 'goahead', 'covid', 'antibodi', 'test']",1
"['minist', 'fire', 'covid', 'test', 'drop', 'back', 'daili', 'target']",1
"['northwest', 'overtak', 'london', 'number', 'covid', 'hospit', 'case']",1
"['final', 'photo', 'die', 'woman', 'share', 'wake', 'call', 'covid']",1
"['covid', 'social', 'distanc', 'high', 'street', 'actual', 'work']",1
"['total', 'number', 'covid', 'patient', 'risen', 'pakistan', 'coronaviru', 'world']",1
"['similar', 'decis', 'alreadi', 'announc', 'covid', 'green', 'orang', 'zone', 'shop', 'two', 'zone', 'schedul', 'open', 'monday', 'maharashtra', 'coronavirusoutbreak']",1
"['contain', 'zone', 'number', 'covid', 'case', 'found', 'movement', 'person', 'would', 'allow', 'suppli', 'good', 'servic', 'report', 'sahiljoshii', 'maharashtra', 'lockdown', 'coronaviru']",1
"['india', 'regist', 'record', 'jump', 'death', 'case', 'hour', 'number', 'covid', 'fatal', 'rose', 'total', 'case', 'climb', 'sunday', 'coronaviruscrisi']",1
"['crpf', 'addit', 'director', 'gener', 'jaw', 'akhtar', 'stenograph', 'test', 'posit', 'covid', 'earli', 'sunday', 'kamaljitsandhu', 'delhi', 'crpf', 'coronaviru']",1
"['last', 'month', 'nagaland', 'govern', 'also', 'impos', 'covid', 'cess', 'diesel', 'petrol', 'meet', 'financi', 'exig', 'aris', 'novel', 'coronaviru', 'pandem', 'shalinilobo']",1
"['tamilnadu', 'covid', 'talli', 'cross', 'mark', 'case', 'coronavirusoutbreakindia', 'live', 'updat', 'pictwittercomvnxdpcxtq']",1
"['mumbai', 'covid', 'case', 'new', 'death', 'coronavirusoutbreak', 'live', 'updat', 'pictwittercomyfqwmdtsf']",1
"['pm', 'modi', 'take', 'part', 'nam', 'video', 'confer', 'covid', 'monday', 'coronavirusoutbreak', 'live', 'updat', 'pictwittercomtcamxpebq']",1
"['new', 'covid', 'case', 'report', 'kerala', 'activ', 'case', 'talli', 'coronavirusoutbreak', 'live', 'updat', 'pictwittercomwezzlcoguo']",1
"['coronaviruscrisi', 'mumbai', 'becom', 'covid', 'epicentr', 'case', 'report', 'past', 'hour', 'india', 'today', 'mustafashk', 'join', 'detail', 'itvideo', 'pictwittercomtvmybmwu']",1
"['coronaviruscrisi', 'covid', 'pandem', 'transform', 'educ', 'kid', 'across', 'globe', 'turn', 'class', 'cloud', 'watch', 'report', 'itvideo', 'pictwittercomfbeihmwdei']",1
"['coronaviruscrisi', 'chennai', 'koyambedu', 'market', 'emerg', 'covid', 'hotspot', 'india', 'today', 'shalinilobo', 'join', 'detail', 'itvideo', 'pictwittercomncjsvvfqw']",1
"['indiaagainstcovid', 'migrant', 'worker', 'kerala', 'empti', 'save', 'donat', 'covid', 'relief', 'fund', 'partnership', 'dettolindia', 'apnisurakshaapnehaath', 'pictwittercomjclbvwoysw']",1
"['coast', 'guard', 'switch', 'ceremoni', 'light', 'fight', 'covid', 'pictwittercomdrritwymi']",1
"['border', 'secur', 'personnel', 'test', 'covid', 'delhi', 'tripura', 'pictwittercomdhixwrxm']",1
"['centr', 'send', 'health', 'team', 'district', 'worst', 'hit', 'covid', 'pictwittercomyauxfpk']",1
"['coronaviru', 'covid', 'pictwittercomthehzhemt']",1
"['dharavi', 'covid', 'pictwittercomonzrnxgj']",1
"['franc', 'covid', 'trace', 'app', 'expect', 'enter', 'test', 'week', 'may', 'pictwittercomwotdmtoxt']",1
"['uk', 'covid', 'death', 'toll', 'pictwittercomphujywjzr']",1
"['uk', 'chafe', 'covid', 'death', 'toll', 'comparison', 'itali', 'pictwittercomwptelwia']",1
"['uk', 'conting', 'plan', 'johnson', 'death', 'battl', 'covid', 'sun', 'pictwittercomtimxwsli']",1
"['roch', 'get', 'us', 'fda', 'emerg', 'use', 'approv', 'covid', 'antibodi', 'test', 'pictwittercomgkkziyhha']",1
"['health', 'econom', 'crisi', 'trigger', 'covid', 'pandem', 'compound', 'fiscal', 'woe', 'kerala', 'govern', 'covid', 'kerala']",1
"['assam', 'govern', 'announc', 'relax', 'covid', 'lockdown', 'slew', 'activ', 'monday', 'assam', 'covid']",1
"['madhya', 'pradesh', 'sunday', 'report', 'six', 'death', 'owe', 'covid', 'take', 'total', 'director', 'health', 'servic', 'said', 'madhyapradesh', 'covid']",1
"['gujarat', 'record', 'fresh', 'covid', 'case', 'death', 'sunday', 'take', 'total', 'number', 'case', 'death', 'mani', 'patient', 'discharg', 'recoveri', 'take', 'total', 'number', 'gujarat', 'covid']",1
"['western', 'assam', 'goalpara', 'district', 'provid', 'personalis', 'mug', 'doctor', 'medic', 'staff', 'attend', 'covid', 'patient', 'assam', 'covid']",1
"['narendra', 'modi', 'hail', 'exercis', 'includ', 'flypast', 'citi', 'town', 'shower', 'petal', 'militari', 'chopper', 'lead', 'hospit', 'pay', 'gratitud', 'frontlin', 'worker', 'engag', 'battl', 'covid', 'covid', 'narendramodi']",1
"['union', 'health', 'minist', 'dr', 'harsh', 'vardhan', 'sunday', 'said', 'rate', 'growth', 'new', 'covid', 'case', 'steadi', 'recoveri', 'rate', 'improv', 'covid', 'healthministri']",1
"['union', 'health', 'minist', 'dr', 'harsh', 'vardhan', 'sunday', 'said', 'rate', 'growth', 'new', 'covid', 'case', 'steadi', 'recoveri', 'rate', 'improv', 'covid', 'healthministri']",1
"['health', 'econom', 'crisi', 'trigger', 'covid', 'pandem', 'compound', 'fiscal', 'woe', 'kerala', 'govern', 'covid', 'kerala']",1
"['food', 'corpor', 'india', 'fci', 'suppli', 'around', 'lakh', 'tonn', 'food', 'grain', 'almost', 'equival', 'twoanda', 'half', 'month', 'suppli', 'normal', 'situat', 'state', 'union', 'territori', 'covid', 'lockdown', 'covid', 'lockdown', 'fci']",1
"['magazin', 'yoga', 'frenzi', 'engulf', 'world', 'year', 'ago', 'suddenli', 'seen', 'shift', 'time', 'covid', 'longer', 'shloka', 'mind', 'control', 'sunalinimathew']",1
"['india', 'saturday', 'record', 'biggest', 'singleday', 'jump', 'covid', 'case', 'take', 'total', 'number', 'accord', 'data', 'releas', 'union', 'health', 'ministri']",1
"['french', 'govern', 'said', 'extend', 'health', 'emerg', 'impos', 'fight', 'covid', 'two', 'month', 'allow', 'keep', 'stringent', 'antiviru', 'measur', 'place', 'even', 'partial', 'lift', 'countri', 'lockdown']",1
"['magazin', 'substitut', 'replac', 'adapt', 'cook', 'time', 'covid']",1
"['data', 'click', 'link', 'track', 'total', 'number', 'confirm', 'covid', 'case', 'relat', 'death', 'test', 'rate', 'across', 'state', 'ut']",1
"['three', 'death', 'jaipur', 'one', 'pratapgarh', 'report', 'rajasthan', 'today', 'take', 'toll', 'covid', 'relat', 'death', 'medic', 'health', 'depart', 'covid', 'rajasthan']",1
"['bsf', 'personnel', 'post', 'jama', 'masjid', 'area', 'test', 'covid', 'posit', 'test', 'neg', 'report', 'vijaita', 'covid', 'bsf']",1
"['madhya', 'pradesh', 'sunday', 'report', 'new', 'covid', 'case', 'take', 'talli', 'wherea', 'patient', 'discharg', 'hospit', 'recov', 'ill', 'report', 'sidharth', 'covid', 'madhyapradesh']",1
"['two', 'person', 'test', 'posit', 'covid', 'odisha', 'ganjam', 'district', 'take', 'state', 'talli', 'activ', 'case', 'stand', 'recov', 'state', 'continu', 'one', 'death', 'satyabarik']",1
"['covid', 'posit', 'case', 'report', 'bihar', 'west', 'east', 'champaran', 'bhagalpur', 'shekhar', 'district', 'take', 'state', 'total', 'number', 'report', 'amarnathtewari', 'covid', 'bihar']",1
"['hope', 'give', 'hope', 'video', 'meet', 'new', 'york', 'doctor', 'organ', 'remot', 'classic', 'concert', 'covid', 'patient', 'colleagu']",1
"['paul', 'cari', 'paramed', 'colorado', 'came', 'new', 'york', 'citi', 'help', 'transport', 'covid', 'patient', 'ambul', 'dispatch', 'call', 'die', 'diseas', 'thursday']",1
"['woman', 'brother', 'mother', 'lost', 'covid']",1
"['tuesday', 'mail', 'urgent', 'probe', 'obes', 'link', 'covid', 'death', 'via', 'alliehbnew', 'bbcpaper', 'tomorrowspaperstoday', 'pictwittercomgalhcstjb']",1
"['trump', 'confid', 'covid', 'vaccin', 'predict', 'us', 'death']",1
"['report', 'face', 'mask', 'effect', 'covid', 'divid', 'scientist']",1
"['covid', 'rapid', 'test', 'site', 'data', 'share', 'scotland', 'wale']",1
"['india', 'covid', 'app', 'fuel', 'worri', 'authoritarian', 'surveil']",1
"['french', 'hospit', 'discov', 'covid', 'case', 'decemb']",1
"['five', 'friend', 'five', 'victim', 'covid', 'tore', 'hole', 'one', 'pakistani', 'commun']",1
"['covid', 'track', 'app', 'must', 'satisfi', 'human', 'right', 'data', 'law']",1
"['strangler', 'keyboardist', 'dave', 'greenfield', 'die', 'contract', 'covid']",1
"['sensor', 'tap', 'door', 'handl', 'covid', 'show', 'time', 'rethink', 'public', 'toilet']",1
"['uk', 'smoker', 'may', 'quit', 'owe', 'covid', 'fear']",1
"['hong', 'kong', 'drag', 'deeper', 'recess', 'covid', 'pandem', 'busi', 'live']",1
"['australia', 'coronaviru', 'victim', 'rememb', 'lost', 'covid']",1
"['coronaviruscrisi', 'howev', 'director', 'gener', 'health', 'caution', 'peopl', 'must', 'continu', 'socialdistanc', 'measur', 'ensur', 'covid', 'return', 'newzealand', 'world']",1
"['new', 'covid', 'case', 'includ', 'two', 'kid', 'wife', 'bsf', 'jawan', 'th', 'battalion', 'bsf', 'ambasa', 'dhalai', 'district', 'km', 'agartala', 'munishpandeyi']",1
"['bjp', 'hit', 'back', 'rahul', 'gandhi', 'covidindia', 'covid']",1
"['coronaviruscrisi', 'onlin', 'session', 'conclud', 'polit', 'declar', 'movement', 'unit', 'covid', 'geetamohan']",1
"['coronaviruscrisi', 'remain', 'seen', 'whether', 'missionmalegaon', 'help', 'limit', 'covid', 'case', 'damag', 'alreadi', 'seem', 'done', 'journovidya', 'via', 'mailtoday']",1
"['hyderabadbas', 'csir', 'ccmb', 'use', 'eyestem', 'human', 'lung', 'epitheli', 'cell', 'cultur', 'system', 'part', 'anticovid', 'screen', 'platform', 'ashiindiatoday', 'coronaviru', 'covid']",1
"['coronaviruscrisi', 'howev', 'liquor', 'shop', 'allow', 'open', 'covid', 'contain', 'zone', 'delhi', 'lockdown']",1
"['mumba', 'polic', 'said', 'brawl', 'broke', 'yesterday', 'peopl', 'went', 'buy', 'veget', 'area', 'without', 'wear', 'mask', 'covid', 'covidindia']",1
"['busi', 'ril', 'said', 'partnership', 'silver', 'lake', 'special', 'signific', 'wake', 'sever', 'econom', 'disrupt', 'caus', 'covid', 'pandem']",1
"['covidindia', 'new', 'case', 'report', 'fourth', 'day', 'continu', 'total', 'confirm', 'case', 'india', 'rise', 'live', 'updat', 'covid', 'diu', 'coronaviru', 'pictwittercomagzijzj']",1
"['concern', 'question', 'relat', 'covid', 'mental', 'health', 'opportun', 'cant', 'miss', 'watch', 'founder', 'chairperson', 'mpower', 'neerjabirla', 'convers', 'shivaroor', 'india', 'today', 'ask', 'question', 'repli', 'section', 'post', 'econclav', 'promo', 'pictwittercomgqlccqzst']",1
"['coronaviruscrisi', 'amma', 'canteen', 'worker', 'test', 'posit', 'covid', 'chennai', 'here', 'report', 'itvideo', 'pictwittercomnonrhporu']",1
"['nhl', 'georg', 'laraqu', 'hospit', 'covid', 'worst', 'thing', 'ever', 'pictwittercommpljbvkix']",1
"['covid', 'bloodi', 'aw', 'uk', 'defenc', 'secretari', 'ben', 'wallac', 'said', 'say', 'viru', 'sap', 'energi', 'reduc', 'temporarili', 'taken', 'away', 'sens', 'tast', 'smell', 'day']",1
"['j', 'crew', 'file', 'bankruptci', 'preppi', 'retail', 'succumb', 'covid', 'fallout', 'pictwittercomlgpcmxtmro']",1
"['top', 'uk', 'compani', 'expect', 'covid', 'cut', 'sale', 'fifth', 'deloitt', 'pictwittercomhckcdhidn']",1
"['rtpcr', 'test', 'person', 'contacttrac', 'three', 'covid', 'patient', 'jipmer', 'return', 'neg', 'result', 'covid', 'testingforcovid']",1
"['farmer', 'group', 'plan', 'nationwid', 'campaign', 'demand', 'full', 'loan', 'waiver', 'light', 'covid', 'crisi', 'farmer', 'covid']",1
"['tamil', 'nadu', 'monday', 'report', 'new', 'covid', 'case', 'larg', 'number', 'link', 'koyambedu', 'market', 'chennai', 'chennai', 'tamilnadu', 'covid']",1
"['countri', 'may', 'regist', 'singl', 'day', 'highest', 'covid', 'recoveri', 'far', 'person', 'rate', 'total', 'number', 'touch', 'covid', 'coronaviru']",1
"['tamil', 'nadu', 'govern', 'monday', 'announc', 'resumpt', 'liquor', 'sale', 'may', 'long', 'dri', 'spell', 'due', 'covid', 'lockdown', 'sinc', 'march', 'tamilnadu', 'covid', 'lockdown']",1
"['countri', 'may', 'regist', 'singl', 'day', 'highest', 'covid', 'recoveri', 'far', 'person', 'rate', 'total', 'number', 'touch', 'covid', 'coronaviru']",1
"['shortli', 'dr', 'biplab', 'kanti', 'dasgupta', 'show', 'symptom', 'covid', 'taken', 'isol', 'ward', 'wife', 'son', 'began', 'run', 'high', 'temperatur', 'covd', 'kolkata', 'westbeng']",1
"['shortli', 'dr', 'biplab', 'kanti', 'dasgupta', 'show', 'symptom', 'covid', 'taken', 'isol', 'ward', 'wife', 'son', 'began', 'run', 'high', 'temperatur', 'covd', 'kolkata', 'westbeng']",1
"['analysi', 'presid', 'donald', 'trump', 'aid', 'step', 'attack', 'china', 'recent', 'week', 'covid', 'outbreak', 'us', 'struggl', 'contain', 'spread', 'viru', 'econom', 'crisi', 'trigger', 'covid', 'donaldtrump', 'china']",1
"['twelv', 'peopl', 'includ', 'cisf', 'personnel', 'test', 'posit', 'covid', 'up', 'gautam', 'buddh', 'nagar', 'total', 'case', 'offici', 'pti', 'noida', 'covid']",1
"['madhya', 'pradesh', 'record', 'new', 'covid', 'case', 'monday', 'take', 'talli', 'nine', 'person', 'die', 'ill', 'day', 'undergo', 'treatment', 'hospit', 'statewid', 'death', 'toll', 'climb', 'report', 'sidharth', 'madhyapradesh', 'covid']",1
"['record', 'seven', 'new', 'covid', 'death', 'take', 'total', 'said', 'state', 'health', 'depart', 'omarrashid']",1
"['new', 'covid', 'case', 'report', 'delhi', 'monday', 'take', 'total', 'number', 'case', 'accord', 'delhi', 'govern', 'report', 'ikasnik', 'covid', 'delhi']",1
"['one', 'covid', 'posit', 'case', 'year', 'old', 'male', 'samastipur', 'district', 'take', 'total', 'number', 'state', 'report', 'amarnathtewari', 'covid', 'bihar']",1
"['govern', 'report', 'predict', 'covid', 'case', 'reach', 'day', 'june']",1
